"ID1","COUNTY/CNTY_CD","ROUTE_NAME","LOCATION","VENDOR_ID/CVG_VLM_ID","YEAR","FAADT","AADT","MONTH","FAWDT","AWDT","TYPE","LinkID_Tag","Updated LinkID","ID","Daily_Counts","Screenline","Cutline"
3495,"67","SR 1524","N OF NC 57","6701522",2017,617,620,0,628,630,"GF","41024",41024,41024,630,,
3494,"67","SR 1524","E OF NC 157","6701523",2017,370,370,0,377,380,"GF","41019",41019,41019,380,,
3493,"72","SR 1128","W OF SR 1123","7200631",2017,702,700,0,715,720,"GF","41008",41008,41008,720,,
3492,"72","SR 1166","N OF SR 1162","7201544",2017,254,250,0,259,260,"GF","41003",41003,41003,260,,
3491,"72","SR 1112","N OF SR 1107","7201573",2017,579,580,0,589,590,"CB","41002",41002,41002,590,,
3490,"PERSON","SR-1138","South of Burlington Rd","17-13074",,,,,,200,,,40997,40997,200,,
3489,"72","SR 1142","E OF SR 1139","7200615",2017,556,560,0,566,570,"GF","40993",40993,40993,570,,
3488,"72","SR 1142","W OF SR 1149","7203427",2017,648,650,0,660,660,"GF","40992",40992,40992,660,,
3487,"72","SR 1144","S OF SR 1142","7201707",2017,977,980,0,994,990,"GF","40990",40990,40990,990,,
3486,"72","NC 157","S OF SR 1141","7200040",2017,2278,2300,0,2319,2300,"CB","40989",40989,40989,2300,,
3485,"72","SR 1144","W OF US 501/NC 57","7201706",2017,1067,1100,0,1086,1100,"GF","40986",40986,40986,1100,,
3484,"72","SR 1705","S OF US 158","7201708",2017,515,520,0,524,520,"GF","40982",40982,40982,520,,
3483,"72","SR 1703","W OF SR 1707","7201591",2017,965,970,0,982,980,"GF","40978",40978,40978,980,,
3482,"72","SR 1703","E OF SR 1700","7201704",2017,1802,1800,0,1834,1800,"GF","40977",40977,40977,1800,,
3481,"72","SR 1147","W OF US 501/NC 57","7200526",2017,459,460,0,467,470,"GF","40971",40971,40971,470,,
3480,"72","SR 1142","W OF SR 1144","7200523",2017,688,690,0,700,700,"CB","40970",40970,40970,700,,
3479,"72","SR 1142","W OF NC 157","7201581",2017,690,690,0,702,700,"GF","40969",40969,40969,700,,
3478,"72","SR 1149","N OF SR 1142","7201553",2017,349,350,0,355,360,"GF","40967",40967,40967,360,,
3477,"72","SR 1150","W OF NC 157","7201696",2017,3372,3400,0,3432,3400,"CB","40965",40965,40965,3400,,
3476,"72","SR 1149","S OF SR 1152","7201689",2017,405,410,0,412,410,"GF","40964",40964,40964,410,,
3475,"72","SR 1162","W OF NC 49","7201543",2017,1652,1700,0,1681,1700,"GF","40961",40961,40961,1700,,
3474,"72","NC 49","N OF SR 1141","7200058",2017,4030,4000,0,4102,4100,"CB","40960",40960,40960,4100,,
3473,"72","SR 1162","W OF SR 1159","7201555",2017,977,980,0,994,990,"GF","40959",40959,40959,990,,
3472,"72","SR 1159","S OF US 158","7201539",2017,622,620,0,633,630,"GF","40957",40957,40957,630,,
3471,"72","SR 1308","N OF US 158","7201536",2017,1014,1000,0,1032,1000,"GF","40955",40955,40955,1000,,
3470,"PERSON","NC-57","South of Sportsman Club Rd","17-10751",,,,,,5100,,,40954,40954,5100,,
3469,"72","SR 1157","W OF NC 49","7201541",2017,1229,1200,0,1251,1300,"GF","40953",40953,40953,1300,,
3468,"72","US 158","E OF SR 1158","7209034",2017,2587,2600,0,2633,2600,"GF","40950",40950,40950,2600,,
3467,"72","SR 1717","N OF SR 1715","7201587",2017,1668,1700,0,1698,1700,"GF","40945",40945,40945,1700,,
3466,"72","SR 1709","N OF SR 1715","7201588",2017,1425,1400,0,1450,1500,"GF","40940",40940,40940,1500,,
3465,"72","SR 1709","S OF SR 1708","7201589",2017,1764,1800,0,1795,1800,"GF","40939",40939,40939,1800,,
3464,"72","SR 1708","E OF US 501/NC 57","7203421",2017,3342,3300,0,3402,3400,"CB","40938",40938,40938,3400,,
3463,"72","SR 1721","S OF SR 1727","7203415",2017,899,900,0,915,920,"GF","40926",40926,40926,920,,
3462,"72","US 158","W OF SR 1726","7203402",2017,2193,2200,0,2232,2200,"CB","40923",40923,40923,2200,,
3461,"72","SR 1727","E OF SR 1721","7201627",2017,186,190,0,189,190,"GF","40921",40921,40921,190,,
3460,"38","SR 1143","W OF SR 1141","3801569",2017,299,300,0,304,300,"CB","40917",40917,40917,300,,
3459,"GRANVILLE","SR-1141","West of US-158 W","17-10722",,,,,,740,,,40911,40911,740,,
3458,"38","SR 1141","S OF SR 1126","3801570",2017,346,350,0,352,350,"CB","40902",40902,40902,350,,
3457,"GRANVILLE","SR-1135","Between SR 1133 (Belltown) and I-85","17-14824",,,,,,600,,,40894,40894,600,3,
3456,"GRANVILLE",,"East of River Rd","17-14825",,,,,,1500,,,40893,40893,1500,,
3455,"GRANVILLE","SR-1633","West of NC-96","17-10730",,,,,,410,,,40887,40887,410,,
3454,"91","SR 1906","E OF SR 1947","9102859",2017,1032,1000,0,1050,1100,"GF","40878",40881,40881,1100,,
3453,"91","SR 1906","E OF SR 1901","9102857",2017,1067,1100,0,1086,1100,"GF","40878",40878,40878,1100,,
3452,"34","SR 1147","W OF US 1","3401646",2017,5345,5300,0,5440,5400,"CB","40864",40864,40864,5400,,
3451,"34","NC 96","W OF US 1","3400055",2017,10774,11000,0,10966,11000,"CB","40845",40845,40845,11000,,
3450,"67","SR 1358","E OF SR 1361","6701506",2017,155,160,0,158,160,"GF","40831",40831,40831,160,,
3449,"67","NC 49","W OF NC 86","6700086",2017,2764,2800,0,2813,2800,"CB","40830",40830,40830,2800,,
3448,"67","SR 1361","N OF SR 1004","6703452",2017,232,230,0,236,240,"GF","40827",40827,40827,240,,
3447,"67","SR 1361","S OF SR 1371","6701504",2017,273,270,0,278,280,"GF","40825",40825,40825,280,,
3446,"38","SR 1137","W OF SR 1004","3800751",2017,450,450,0,458,460,"GF","40821",40821,40821,460,,
3445,"38","SR 1638","E OF US 15","3801683",2017,613,610,0,624,620,"GF","40812",40812,40812,620,,
3444,"38","SR 1635","S OF SR 1129","3801624",2017,852,850,0,867,870,"CB","40806",40806,40806,870,,
3443,"38","SR 1129","W OF SR 1635","3801623",2017,1551,1600,0,1579,1600,"CB","40803",40803,40803,1600,,
3442,"38","SR 1635","N OF SR 1129","3801622",2017,947,950,0,964,960,"GF","40801",40801,40801,960,,
3441,"GRANVILLE","US-15","Between Tar River Rd and Smith Rd","17-14826",,,,,,4800,,,40795,40795,4800,,
3440,"38","SR 1635","E OF US 15","3801607",2017,1014,1000,0,1032,1000,"CB","40794",40794,40794,1000,,
3439,"34","NC 56","W OF SR 1202","3403402",2017,7699,7700,0,7836,7800,"CB","40793",40793,40793,7800,,
3438,"34","SR 1202","S OF NC 56","3401553",2017,1400,1400,0,1425,1400,"CB","40788",40788,40788,1400,,
3437,"38","NC 96","S OF SR 1705","3803404",2017,4928,4900,0,5016,5000,"CB","40782",40782,40782,5000,,
3436,"38","SR 1705","S OF SR 1706","3801615",2017,1728,1700,0,1759,1800,"CB","40779",40779,40779,1800,,
3435,"34","SR 1141","N OF SR 1127","3401554",2017,980,980,0,997,1000,"CB","40777",40777,40777,1000,,
3434,"34","SR 1141","S OF NC 56","3401552",2017,805,810,0,819,820,"GF","40775",40775,40775,820,,
3433,"34","SR 1704","N OF SR 1705","3401626",2017,309,310,0,315,320,"GF","40764",40764,40764,320,,
3432,"34","SR 1704","N OF SR 1706","3401628",2017,763,760,0,777,780,"CB","40757",40757,40757,780,,
3431,"34","SR 1709","W OF SR 1001","3401625",2017,408,410,0,415,420,"GF","40755",40755,40755,420,,
3430,"34","SR 1707","S OF SR 1706","3401630",2017,473,470,0,481,480,"GF","40751",40751,40751,480,,
3429,"34","SR 1103","N OF NC 98","3401632",2017,854,850,0,869,870,"GF","40746",40746,40746,870,,
3428,"34","SR 1470","N OF NC 56","3401590",2017,238,240,0,242,240,"CB","40745",40745,40745,240,,
3427,"FRANKLIN","NC-56","Between Strange Rd and Wheless Rd","17-10845",,,,,,2900,,,40744,40744,2900,,
3426,"34","SR 1425","S OF SR 1002","3401588",2017,785,790,0,799,800,"CB","40741",40741,40741,800,,
3425,"34","SR 1422","N OF NC 56-581","3401605",2017,374,370,0,381,380,"GF","40739",40739,40739,380,,
3424,"34","SR 1421","S OF SR 1419","3403423",2017,384,380,0,391,390,"GF","40738",40738,40738,390,,
3423,"34","SR 1421","E OF NC 56-581","3401604",2017,1164,1200,0,1185,1200,"GF","40734",40734,40734,1200,,
3422,"34","SR 1114","S OF NC 56","3401569",2017,956,960,0,973,970,"GF","40733",40733,40733,970,,
3421,"34","SR 1109","E OF SR 1114","3401639",2017,1155,1200,0,1176,1200,"CB","40731",40731,40731,1200,,
3420,"FRANKLIN","SR-1731","North of Pine Ridge Rd","17-10830",,,,,,1800,,,40730,40730,1800,,
3419,"34","SR 1731","E OF SR 1735","3401674",2017,705,710,0,718,720,"GF","40727",40727,40727,720,,
3418,"34","SR 1737","N OF SR 1770","3401681",2017,535,540,0,545,550,"GF","40724",40724,40724,550,,
3417,"FRANKLIN","SR-1736","West of Mullen-Alford Rd","17-10829",,,,,,970,,,40719,40719,970,,
3416,"34","SR 1736","W OF SR 1731","3401677",2017,249,250,0,253,250,"GF","40718",40718,40718,250,,
3415,"34","SR 1736","N OF SR 1770","3401676",2017,810,810,0,824,820,"CB","40717",40717,40717,820,,
3414,"FRANKLIN","SR-1103","East of Willians-White Rd","17-10827",,,,,,750,,,40710,40710,750,,
3413,"34","SR 1103","W OF NC 39","3401665",2017,926,930,0,942,940,"GF","40707",40707,40707,940,,
3412,"34","SR 1720","W OF NC 39","3401673",2017,1522,1500,0,1549,1500,"GF","40703",40703,40703,1500,,
3411,"34","SR 1719","S OF SR 1720","3401666",2017,611,610,0,622,620,"CB","40702",40702,40702,620,,
3410,"91","SR 2338","E OF SR 1001","9103106",2017,410,410,0,417,420,"GF","40689",40689,40689,420,,
3409,"34","SR 1730","S OF SR 1729","3401751",2017,340,340,0,346,350,"CB","40685",40685,40685,350,,
3408,"91","SR 2308","E OF NC 96","9104211",2017,940,940,0,957,960,"CB","40674",40674,40674,960,,
3407,"34","SR 1001","S OF SR 1726","3401662",2017,2594,2600,0,2640,2600,"CB","40665",40665,40665,2600,,
3406,"34","SR 1724","W OF SR 1103","3401656",2017,305,310,0,310,310,"GF","40650",40650,40650,310,,
3405,"34","SR 1103","N OF SR 1724","3401658",2017,691,690,0,703,700,"CB","40648",40648,40648,700,,
3404,"91","SR 2335","N OF SR 2309","9103068",2017,665,670,0,677,680,"GF","40640",40640,40640,680,,
3403,"91","SR 2334","E OF SR 2310","9103061",2017,326,330,0,332,330,"GF","40637",40637,40637,330,,
3402,"WAKE","SR-1001","North of Dukes Lake Rd","17-13104",,,,,,3100,,,40633,40633,3100,,
3401,"91","SR 2309","W OF SR 1001","9103121",2017,1216,1200,0,1238,1200,"GF","40632",40632,40632,1200,,
3400,"91","SR 2309","W OF SR 2335","9103109",2017,656,660,0,668,670,"GF","40630",40630,40630,670,,
3399,"91","SR 2309","N OF SR 2334","9103063",2017,231,230,0,235,240,"GF","40628",40628,40628,240,,
3398,"91","SR 2313","E OF NC 96","9104600",2017,581,580,0,591,590,"GF","40621",40621,40621,590,,
3397,"34","SR 1726","S OF SR 1103","3401660",2017,304,300,0,309,310,"GF","40618",40618,40618,310,,
3396,"91","SR 2308","E OF SR 2310","9104212",2017,361,360,0,367,370,"CB","40615",40615,40615,370,,
3394,"91","SR 2319","E OF SR 2318","9104207",2017,270,270,0,275,280,"GF","40613",40613,40613,280,,
3393,"91","SR 2318","N OF SR 2320","9104250",2017,958,960,0,975,980,"GF","40612",40612,40612,980,,
3392,"91","SR 2308","W OF SR 2318","9104205",2017,1488,1500,0,1515,1500,"CB","40611",40611,40611,1500,,
3390,"91","SR 2318","S OF SR 2308","9104192",2017,400,400,0,407,410,"GF","40607",40607,40607,410,,
3389,"34","SR 1101","N OF NC 98","3401649",2017,997,1000,0,1015,1000,"CB","40604",40604,40604,1000,,
3388,"34","SR 1101","S OF US 401","3401650",2017,2237,2200,0,2277,2300,"CB","40597",40597,40597,2300,,
3387,"34","SR 1713","S OF SR 1101","3401654",2017,472,470,0,480,480,"GF","40595",40595,40595,480,,
3386,"63","SR 1120","W OF NC 231","6301797",2017,723,720,0,736,740,"GF","40587",40587,40587,740,,
3385,"50","SR 2101","N OF NC 39","5001502",2017,244,240,0,248,250,"GF","40583",40583,40583,250,,
3381,"50","SR 1715","W OF SR 1700","5001567",2017,946,950,0,963,960,"CB","40573",40573,40573,960,,
3380,"50","SR 2637","W OF SR 1715","5001566",2017,1961,2000,0,1996,2000,"GF","40572",40572,40572,2000,,
3379,"50","SR 1700","N OF SR 1715","5001568",2017,8878,8900,0,9036,9000,"GF","40571",40571,40571,9000,,
3378,"50","SR 1705","S OF SR 1700","5001573",2017,2375,2400,0,2417,2400,"CB","40568",40568,40568,2400,,
3377,"50","SR 1706","S OF SR 1700","5001572",2017,1228,1200,0,1250,1300,"CB","40567",40567,40567,1300,,
3376,"50","SR 1700","S OF SR 1703","5003466",2017,6417,6400,0,6531,6500,"CB","40556",40556,40556,6500,,
3375,"50","SR 1704","W OF NC 42","5000536",2017,1790,1800,0,1822,1800,"GF","40553",40553,40553,1800,,
3374,"50","SR 1703","S OF SR 1700","5001571",2017,2660,2700,0,2707,2700,"GF","40543",40543,40543,2700,,
3373,"50","SR 2130","W OF SR 1934","5003468",2017,443,440,0,451,450,"CB","40515",40515,40515,450,,
3372,"50","SR 1934","N OF SR 2143","5009007",2017,980,980,0,997,1000,"CB","40512",40512,40512,1000,,
3371,"JOHNSTON","NC-39","Between Brown's Pond Rd and Hatcher Rd","17-10696",,,,,,3400,,,40511,40511,3400,,
3370,"50","SR 2124","N OF SR 2127","5001546",2017,240,240,0,244,240,"GF","40501",40501,40501,240,,
3369,"50","SR 2117","E OF NC 42","5003419",2017,636,640,0,647,650,"CB","40489",40489,40489,650,,
3368,"50","SR 1938","E OF NC 39","5001540",2017,1097,1100,0,1117,1100,"GF","40470",40470,40470,1100,,
3367,"JOHNSTON","SR-2127","North of Brown's Pond Rd","17-10698",,,,,,460,,,40446,40446,460,,
3366,"50","US 70 BUS","S OF SR 1586","5000056",2017,14684,15000,0,16639,17000,"CB","40428",40428,40428,17000,,
3365,"50","SR 1563","W OF US 70 BUS","5001802",2017,2319,2300,0,2360,2400,"GF","40426",40426,40426,2400,,
3364,"JOHNSTON","SR-1162","Between NC 210 and Long Branch Rd","17-02491",,,,,,1600,,,40412,40412,1600,,
3363,"50","SR 1343","W OF SR 1341","5001835",2017,1500,1500,0,1527,1500,"CB","40411",40411,40411,1500,,
3362,"JOHNSTON","NC-210","West of Lassiter Pond Rd","17-02489",,,,,,4400,,,40407,40407,4400,,
3361,"50","SR 1504","E OF SR 1010","5001619",2017,1150,1200,0,1170,1200,"CB","40406",40406,40406,1200,,
3360,"50","SR 1330","S OF SR 1010","5001618",2017,1576,1600,0,1604,1600,"CB","40393",40393,40393,1600,,
3359,"50","SR 1308","W OF SR 1330","5001636",2017,911,910,0,927,930,"CB","40388",40388,40388,930,,
3358,"50","SR 1331","N OF SR 1355","5003428",2017,1061,1100,0,1080,1100,"CB","40386",40386,40386,1100,,
3357,"50","SR 1331","N OF SR 1356","5001635",2017,1338,1300,0,1362,1400,"CB","40384",40384,40384,1400,,
3356,"50","SR 1354","W OF US 301","5000730",2017,89,90,0,91,90,"CB","40376",40376,40376,90,,
3355,"91","SR 2742","N OF SR 2743","9104187",2017,1181,1200,0,1202,1200,"GF","40375",40375,40375,1200,,
3354,"91","SR 2743","N OF SR 2744","9104186",2017,147,150,0,150,150,"GF","40373",40373,40373,150,,
3353,"50","SR 1313","S OF NC 210","5001650",2017,1213,1200,0,1235,1200,"CB","40369",40369,40369,1200,,
3352,"42","SR 1551","N OF SR 1500","4203440",2017,899,900,0,915,920,"GF","40362",40362,40362,920,,
3351,"91","SR 2762","S OF SR 2754","9102928",2017,1215,1200,0,1237,1200,"GF","40361",40361,40361,1200,,
3349,"50","SR 1303","N OF SR 1307","5001645",2017,883,880,0,899,900,"CB","40359",40359,40359,900,,
3348,"50","SR 1168","E OF NC 50","5003426",2017,1870,1900,0,1903,1900,"CB","40357",40357,40357,1900,,
3347,"50","SR 1306","W OF SR 1303","5001644",2017,435,440,0,443,440,"GF","40353",40353,40353,440,,
3346,"50","SR 1309","S OF SR 1303","5001646",2017,1558,1600,0,1586,1600,"GF","40351",40351,40351,1600,,
3345,"JOHNSTON","NC-50","Between Denning Rd and Byrdtown Rd","17-02487",,,,,,4800,,,40350,40350,4800,,
3344,"50","SR 1305","W OF NC 50","5001642",2017,987,990,0,1005,1000,"CB","40348",40348,40348,1000,,
3343,"50","SR 1308","W OF NC 50","5001640",2017,1008,1000,0,1026,1000,"GF","40346",40346,40346,1000,,
3342,"42","SR 1006","N OF NC 27","4203420",2017,1046,1000,0,1065,1100,"GF","40338",40338,40338,1100,,
3341,"HARNETT","SR-1542","Between Chesterfield Lake Rd and Sheriff Johnson Rd","17-10745",,,,,,1800,,,40337,40337,1800,,
3340,"42","SR 1516","E OF NC 210","4201577",2017,1813,1800,0,1845,1800,"GF","40336",40336,40336,1800,,
3339,"42","SR 1516","W OF SR 1542","4201572",2017,1299,1300,0,1322,1300,"GF","40334",40334,40334,1300,,
3338,"42","SR 1516","W OF SR 1532","4201581",2017,1289,1300,0,1312,1300,"GF","40331",40331,40331,1300,,
3337,"42","SR 1516","W OF SR 1006","4201583",2017,1166,1200,0,1187,1200,"GF","40330",40330,40330,1200,,
3336,"42","SR 1516","N OF NC 27","4203419",2017,991,990,0,1009,1000,"GF","40328",40328,40328,1000,,
3335,"HARNETT","SR-1610","Between Harnett Central Rd and Neills Creek Rd","17-10742",,,,,,9300,,,40326,40326,9300,,
3334,"42","SR 1514","S OF SR 1510","4201571",2017,184,180,0,187,190,"GF","40323",40323,40323,190,,
3333,"42","SR 1513","S OF NC 210","4201661",2017,1881,1900,0,1915,1900,"GF","40321",40321,40321,1900,,
3332,"42","SR 1513","S OF SR 1516","4201575",2017,685,690,0,697,700,"GF","40313",40313,40313,700,,
3331,"42","SR 1703","N OF SR 1723","4201600",2017,4320,4300,0,4397,4400,"CB","40305",40305,40305,4400,,
3330,"42","SR 1723","W OF SR 1703","4201599",2017,784,780,0,798,800,"GF","40304",40304,40304,800,,
3329,"HARNETT","US-421","S OF SR 2013","17-10735",,,,,,13000,,,40298,40298,6500,,
3328,"42","SR 2011","W OF NC 55","4201568",2017,289,290,0,294,290,"GF","40295",40295,40295,290,,
3327,"42","SR 2011","S OF SR 2009","4201597",2017,211,210,0,215,220,"GF","40293",40293,40293,220,,
3326,"42","SR 2006","S OF SR 2009","4201594",2017,560,560,0,570,570,"GF","40288",40288,40288,570,,
3325,"HARNETT","NC-55","S OF SR 2009","17-10736",,,,,,5500,,,40287,40287,5500,,
3324,"42","NC 55","N OF SR 2009","4209054",2017,5752,5800,0,5854,5900,"CB","40286",40286,40286,5900,,
3323,"42","SR 2009","W OF NC 55","4201595",2017,503,500,0,512,510,"GF","40278",40278,40278,510,,
3322,"42","SR 2009","E OF US 421","4201593",2017,343,340,0,349,350,"GF","40275",40275,40275,350,,
3321,"50","SR 1551","S OF SR 1556","5009043",2017,805,810,0,819,820,"CB","40274",40274,40274,820,,
3320,"42","SR 1558","N OF NC 27","4201561",2017,1110,1100,0,1130,1100,"GF","40265",40265,40265,1100,,
3319,"HARNETT","SR-1551","Between Bethal Church Rd and Abattoir Rd","17-10749",,,,,,1800,,,40263,40263,1800,,
3318,"42","SR 1532","E OF SR 1566","4201548",2017,738,740,0,751,750,"GF","40260",40260,40260,750,,
3317,"42","NC 55","N OF NC 27","4200023",2017,8080,8100,0,8224,8200,"CB","40259",40259,40259,8200,,
3316,"42","SR 1549","S OF SR 1551","4201552",2017,875,880,0,891,890,"GF","40257",40257,40257,890,,
3315,"42","SR 1547","S of SR 1564","4201554",2017,531,530,0,540,540,"GF","40255",40255,40255,540,,
3314,"42","SR 1547","N OF NC 55","4203438",2017,609,610,0,620,620,"GF","40253",40253,40253,620,,
3313,"42","SR 1563","N OF NC 27","4200674",2017,560,560,0,570,570,"GF","40249",40249,40249,570,,
3312,"42","SR 1704","E OF SR 1703","4201607",2017,516,520,0,525,530,"GF","40245",40245,40245,530,,
3311,"42","SR 2005","E OF NC 27","4203437",2017,886,890,0,902,900,"GF","40242",40242,40242,900,,
3310,"31","NC 55","N OF CARPENTER FLETCHER RD","3100721",2017,28935,29000,0,29450,29000,"CB","40208",40208,40208,29000,,
3309,"DURHAM","SR-1400","Between Sparger Springs Ln. and Byrd Rd.","17-14865",,,,,,6200,,,40196,40196,6200,3,
3308,"67","SR 1192","W OF SR 1009","6709749",2017,5086,5100,0,5177,5200,"CB","40195",40195,40195,5200,,
3307,"ORANGE","SR-1006","N OF I-85","17-14800",,,,,,6200,,,40194,40194,6200,,
3306,"ORANGE","SR-1114","N OF I-85/I-40","17-14791",,,,,,12000,,,40189,40189,12000,,
3305,"ORANGE","SR-1146","Between Oakwood and Industrial","17-14787",,,,,,2500,,,40188,40188,2500,3,
3304,"31","ROXBORO ST","E OF NC 751 HOPE VALLEY","3103406",2017,5847,5800,0,5951,6000,"CB","40176",40176,40176,6000,,
3303,"72","SR 1148","E OF NC 157","7201697",2017,3556,3600,0,3619,3600,"GF","40168",40168,40168,3600,,
3302,"72","SR 1536","N OF SR 1552","7201610",2017,2295,2300,0,2336,2300,"CB","39064",40167,40167,2300,,
3301,"72","SR 1364","N OF SR 1419","7201603",2017,3652,3700,0,3717,3700,"GF","40165",40165,40165,3700,,
3300,"72","SR 1605","W OF SR 1521","7200004",2017,1381,1400,0,1406,1400,"CB","40163",40163,40163,1400,,
3299,"42","US 421","W OF SR 2054","4200019",2017,11066,11000,0,11263,11000,"CB","40154",40154,40154,11000,,
3298,"91","SR 1564 (WILMINGTSON ST)","S OF RUSH ST","9100093",2017,12581,13000,0,14256,14000,"CB","40146",40149,40149,7000,,
3297,"91","US 70-401 (SOUTH SAUNDERS","N OF SR 1564 WILMINGTON ST","9100092",2017,50666,51000,0,57412,57000,"CB","40147",40148,40148,28500,,
3296,"91","US 70-401 (SOUTH SAUNDERS","N OF SR 1564 WILMINGTON ST","9100092",2017,50666,51000,0,57412,57000,"CB","40147",40147,40147,28500,,
3295,"91","SR 1564 (WILMINGTSON ST)","S OF RUSH ST","9100093",2017,12581,13000,0,14256,14000,"CB","40146",40146,40146,7000,,
3294,"91","NC 98","E OF NC 98 BUS","9103501",2017,19329,19000,0,19673,20000,"CB","40099",40101,40101,10000,,
3293,"91","NC 98","E OF NC 98 BUS","9103501",2017,19329,19000,0,19673,20000,"CB","40099",40099,40099,10000,,
3292,"91","SR 1300 (KILDAIRE FARM)","N OF CRESCENT GREEN DR","9100877",2017,29840,30000,0,30372,30000,"GF","40093",40093,40093,30000,,
3291,"91","SR 2026 (WAKE FOREST RD)","N OF GLASCOCK ST","9100379",2017,12474,12000,0,14135,14000,"CB","40071",40071,40071,14000,,
3290,"91","US 70-401 S","S OF W JONES ST","9100341",2017,23253,23000,0,26349,26000,"CB","40066",40066,40066,26000,,
3289,"91","US 64 BUS","E OF SR 2516","9100707",2017,32280,32000,0,32855,33000,"CB","40060",40060,40060,16500,,
3288,"91","SR 2516","N OF SR 2590","9100708",2017,8454,8500,0,8605,8600,"CB","40059",40059,40059,8600,,
3287,"91","US 64 BUS","E OF I-540","9109667",2017,37418,37000,0,38084,38000,"CB","40056",40056,40056,19000,,
3286,"67","I-85","FROM EXIT 161 TO EXIT 163","6700091",2017,121000,121000,0,119277,119000,"CB","40025",40025,40025,59500,,
3285,"67","I-85","FROM EXIT 161 TO EXIT 163","6700091",2017,121000,121000,0,119277,119000,"CB","40025",40022,40022,59500,,
3284,"91","SR 1319","N OF VANN ST","9109672",2017,11363,11000,0,11565,12000,"CB","40020",40020,40020,12000,,
3283,"50","US 70/NC 39","E OF US 301/NC 96","5000066",2017,21901,22000,0,22291,22000,"CB","40012",40012,40012,11000,,
3282,"50","US 70","W OF US 301/NC 96","5000067",2017,17359,17000,0,17668,18000,"CB","40010",40010,40010,9000,,
3281,"50","US 301/NC 39-96","N OF US 70","5000023",2017,13688,14000,0,15510,16000,"GF","40009",40009,40009,16000,,
3280,"72","US 158-501","S OF SR 1601","7209032",2017,30354,30000,0,34395,34000,"GF","36854",39999,39999,34000,,
3279,"42","NC 55","N OF SR 1543","4200100",2017,7863,7900,0,8003,8000,"CB","39995",39995,39995,8000,,
3278,"JOHNSTON","SR-1335","North of Black Creek Rd","17-02488",,,,,,2500,,,39993,39993,2500,,
3277,"CHATHAM","NC-87","Between Pete Thomas Rd and Bowman Bare Rd","17-03480",,,,,,3000,,,39989,39989,3000,,
3276,"50","SR 1501","N OF US 70","5001958",2017,1878,1900,0,1911,1900,"GF","39982",39982,39982,1900,,
3275,"34","SR 1002","E OF SR 1426","3401581",2017,1144,1100,0,1164,1200,"GF","39980",39980,39980,1200,,
